Date/time,Anemometer;wind_speed;Avg,Anemometer;wind_speed;Max,Anemometer;wind_speed;Min,Anemometer;wind_speed;StdDev,Anemometer;wind_speed;Count,Wind Vane;wind_direction;Avg,Wind Vane;wind_direction;StdDev,Wind Vane;wind_direction;Count,Hygro/Thermo;humidity;Avg,Hygro/Thermo;humidity;Max,Hygro/Thermo;humidity;Min,Hygro/Thermo;humidity;StdDev,Hygro/Thermo;humidity;Count,Hygro/Thermo;temperature;Avg,Hygro/Thermo;temperature;Max,Hygro/Thermo;temperature;Min,Hygro/Thermo;temperature;StdDev,Hygro/Thermo;temperature;Count,Barometer;air_pressure;Avg,Barometer;air_pressure;Max,Barometer;air_pressure;Min,Barometer;air_pressure;StdDev,Barometer;air_pressure;Count,Pyranometer-Diffused;solar_irradiance;Avg,Pyranometer-Diffused;solar_irradiance;Max,Pyranometer-Diffused;solar_irradiance;Min,Pyranometer-Diffused;solar_irradiance;StdDev,Pyranometer-Diffused;solar_irradiance;Count,Pyranometer-Global;solar_irradiance;Avg,Pyranometer-Global;solar_irradiance;Max,Pyranometer-Global;solar_irradiance;Min,Pyranometer-Global;solar_irradiance;StdDev,Pyranometer-Global;solar_irradiance;Count,Silicon;voltage;Avg,Silicon;voltage;Max,Silicon;voltage;Min,Silicon;voltage;StdDev,Silicon;voltage;Count,A1;Avg,A1;Min,A1;Max,A1;StdDev,A1;Count,A2;Avg,A2;Min,A2;Max,A2;StdDev,A2;Count,A3;Avg,A3;Min,A3;Max,A3;StdDev,A3;Count,A4;Avg,A4;Min,A4;Max,A4;StdDev,A4;Count,A5;Avg,A5;Min,A5;Max,A5;StdDev,A5;Count,A6;Avg,A6;Min,A6;Max,A6;StdDev,A6;Count,C1;Avg,C1;Min,C1;Max,C1;StdDev,C1;Count,D1;Avg,D1;Min,D1;Max,D1;StdDev,D1;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2015-04-01 14:25:00,0.0000,0.0000,0.0000,0.0000,60,118.8142,14.0438,60,90.3047,90.3256,90.2890,0.0105,60,26.7582,26.7675,26.7522,0.0041,60,1007.5378,1007.6479,1007.4282,0.0865,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4590,3.4571,3.4608,0.0014,60,0.56758,0.56752,0.56767,0.00004,60,0.90305,0.90289,0.90326,0.00011,60,0.0003,0.0000,0.0006,0.0001,60,-0.000023,-0.000024,-0.000021,0.000002,60,-0.000022,-0.000024,-0.000021,0.000001,60,0.0000,0,0,0.0000,60,338,224,442,40,60,12.84,12.91,12.81,21,23,19,32,5580928
2015-04-01 14:26:00,0.0000,0.0000,0.0000,0.0000,60,112.2723,15.7676,60,90.2760,90.3012,90.2524,0.0138,60,26.7601,26.7675,26.7522,0.0034,60,1007.5893,1007.6296,1007.4465,0.0680,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0002,60,3.4598,3.4574,3.4605,0.0011,60,0.56760,0.56752,0.56767,0.00003,60,0.90276,0.90252,0.90301,0.00014,60,0.0003,0.0000,0.0006,0.0002,60,-0.000023,-0.000024,-0.000021,0.000001,60,-0.000022,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,320,186,512,46,60,12.84,12.91,12.81,21,23,19,32,5580934
2015-04-01 14:27:00,0.0000,0.0000,0.0000,0.0000,60,108.1057,20.7800,60,90.2542,90.2707,90.2402,0.0069,60,26.7563,26.7644,26.7492,0.0036,60,1007.5982,1007.8127,1007.4282,0.0710,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0002,0.0003,0.0000,0.0001,60,3.4600,3.4571,3.4635,0.0012,60,0.56756,0.56749,0.56764,0.00004,60,0.90254,0.90240,0.90271,0.00007,60,0.0002,0.0000,0.0003,0.0001,60,-0.000023,-0.000024,-0.000021,0.000002,60,-0.000021,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,307,137,429,60,60,12.84,12.91,12.81,21,23,19,32,5580939
2015-04-01 14:28:00,0.0000,0.0000,0.0000,0.0000,60,105.4659,16.0016,60,90.2619,90.2799,90.2432,0.0114,60,26.7552,26.7614,26.7461,0.0035,60,1007.6189,1007.8310,1007.4465,0.0643,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4603,3.4574,3.4639,0.0011,60,0.56755,0.56746,0.56761,0.00004,60,0.90262,0.90243,0.90280,0.00011,60,0.0003,0.0000,0.0006,0.0001,60,-0.000024,-0.000024,-0.000021,0.000001,60,-0.000022,-0.000024,-0.000021,0.000001,60,0.0000,0,0,0.0000,60,300,188,414,46,60,12.83,12.91,12.81,21,23,19,32,5580944
2015-04-01 14:29:00,0.0000,0.0000,0.0000,0.0000,60,106.4398,14.3136,60,90.2212,90.2493,90.1944,0.0122,60,26.7517,26.7583,26.7431,0.0038,60,1007.6443,1007.8127,1007.4465,0.0657,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4607,3.4574,3.4635,0.0011,60,0.56752,0.56743,0.56758,0.00004,60,0.90221,0.90194,0.90249,0.00012,60,0.0003,0.0000,0.0006,0.0001,60,-0.000023,-0.000024,-0.000021,0.000001,60,-0.000022,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,302,174,386,41,60,12.84,12.86,12.81,21,23,19,32,5580949
2015-04-01 14:30:00,0.0000,0.0000,0.0000,0.0000,60,96.8955,13.6977,60,90.2166,90.2341,90.2005,0.0070,60,26.7498,26.7583,26.7370,0.0046,60,1007.6229,1007.8127,1007.5930,0.0272,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4604,3.4599,3.4635,0.0005,60,0.56750,0.56737,0.56758,0.00005,60,0.90217,0.90201,0.90234,0.00007,60,0.0003,0.0000,0.0006,0.0001,60,-0.000023,-0.000027,-0.000021,0.000002,60,-0.000021,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,275,161,350,39,60,12.84,12.86,12.81,21,23,19,31,5580954
2015-04-01 14:31:00,0.0000,0.0000,0.0000,0.0000,60,105.3861,11.0424,60,90.2135,90.2371,90.1975,0.0100,60,26.7456,26.7553,26.7370,0.0044,60,1007.6428,1007.8127,1007.5930,0.0613,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4607,3.4599,3.4635,0.0010,60,0.56746,0.56737,0.56755,0.00004,60,0.90213,0.90197,0.90237,0.00010,60,0.0003,0.0000,0.0006,0.0001,60,-0.000023,-0.000024,-0.000021,0.000002,60,-0.000022,-0.000024,-0.000021,0.000001,60,0.0000,0,0,0.0000,60,300,202,362,32,60,12.84,12.91,12.81,21,23,19,31,5580960
2015-04-01 14:32:00,0.0000,0.0000,0.0000,0.0000,60,109.4301,10.3984,60,90.1962,90.2249,90.1700,0.0150,60,26.7398,26.7492,26.7309,0.0042,60,1007.6574,1007.8127,1007.6113,0.0716,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4610,3.4602,3.4635,0.0012,60,0.56740,0.56731,0.56749,0.00004,60,0.90196,0.90170,0.90225,0.00015,60,0.0003,0.0000,0.0006,0.0001,60,-0.000023,-0.000024,-0.000021,0.000002,60,-0.000022,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,311,251,382,30,60,12.84,12.91,12.81,21,23,19,31,5580965
2015-04-01 14:33:00,0.0000,0.0000,0.0000,0.0000,60,109.2126,15.6099,60,90.1728,90.1975,90.1364,0.0150,60,26.7358,26.7431,26.7278,0.0043,60,1007.6745,1007.8127,1007.6113,0.0825,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4612,3.4602,3.4635,0.0014,60,0.56736,0.56728,0.56743,0.00004,60,0.90173,0.90136,0.90197,0.00015,60,0.0003,0.0000,0.0006,0.0001,60,-0.000023,-0.000024,-0.000021,0.000002,60,-0.000022,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,311,229,448,45,60,12.84,12.86,12.81,22,23,19,31,5580970
2015-04-01 14:34:00,0.0000,0.0000,0.0000,0.0000,60,109.4458,14.2228,60,90.1635,90.1822,90.1395,0.0095,60,26.7254,26.7370,26.7156,0.0051,60,1007.7721,1007.8127,1007.6113,0.0731,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0002,60,3.4629,3.4602,3.4635,0.0012,60,0.56725,0.56716,0.56737,0.00005,60,0.90163,0.90139,0.90182,0.00009,60,0.0003,0.0000,0.0006,0.0002,60,-0.000023,-0.000024,-0.000021,0.000001,60,-0.000021,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,311,201,422,41,60,12.84,12.91,12.81,21,23,19,31,5580975
2015-04-01 14:35:00,0.0000,0.0000,0.0000,0.0000,60,111.8327,15.7361,60,90.1867,90.2066,90.1669,0.0095,60,26.7182,26.7278,26.7095,0.0037,60,1007.8039,1007.8310,1007.6296,0.0412,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4634,3.4605,3.4639,0.0007,60,0.56718,0.56709,0.56728,0.00004,60,0.90187,0.90167,0.90207,0.00010,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000021,0.000001,60,-0.000021,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,318,241,445,45,60,12.84,12.91,12.81,21,25,19,31,5580980
2015-04-01 14:36:00,0.0000,0.0000,0.0000,0.0000,60,110.7821,11.0874,60,90.1959,90.2127,90.1669,0.0128,60,26.7140,26.7217,26.7034,0.0040,60,1007.7984,1007.8310,1007.6296,0.0400,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4633,3.4605,3.4639,0.0007,60,0.56714,0.56703,0.56722,0.00004,60,0.90196,0.90167,0.90213,0.00013,60,0.0003,0.0000,0.0006,0.0001,60,-0.000023,-0.000024,-0.000021,0.000002,60,-0.000021,-0.000021,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,315,230,368,32,60,12.84,12.91,12.81,21,23,19,31,5580985
2015-04-01 14:37:00,0.0000,0.0000,0.0000,0.0000,60,109.7050,11.9020,60,90.2049,90.2249,90.1852,0.0091,60,26.7083,26.7156,26.6973,0.0042,60,1007.8048,1007.9958,1007.6296,0.0585,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4634,3.4605,3.4666,0.0010,60,0.56708,0.56697,0.56716,0.00004,60,0.90205,0.90185,0.90225,0.00009,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000018,0.000002,60,-0.000021,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,312,235,382,34,60,12.83,12.86,12.81,21,23,19,31,5580991
2015-04-01 14:38:00,0.0000,0.0000,0.0000,0.0000,60,106.6823,15.1061,60,90.2194,90.2493,90.1944,0.0148,60,26.7079,26.7156,26.7003,0.0040,60,1007.8127,1008.0142,1007.6113,0.0746,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4635,3.4602,3.4669,0.0012,60,0.56708,0.56700,0.56716,0.00004,60,0.90219,0.90194,0.90249,0.00015,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000021,0.000001,60,-0.000021,-0.000021,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,304,221,395,43,60,12.83,12.86,12.81,21,23,19,31,5580996
2015-04-01 14:39:00,0.0000,0.0000,0.0000,0.0000,60,106.3924,16.1387,60,90.2256,90.2432,90.2066,0.0097,60,26.7089,26.7156,26.6973,0.0038,60,1007.8121,1008.0142,1007.6296,0.0532,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4635,3.4605,3.4669,0.0009,60,0.56709,0.56697,0.56716,0.00004,60,0.90226,0.90207,0.90243,0.00010,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000021,0.000001,60,-0.000021,-0.000024,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,302,187,388,46,60,12.83,12.91,12.76,21,25,19,31,5581001
2015-04-01 14:40:00,0.0000,0.0000,0.0000,0.0000,60,112.1943,16.7409,60,90.2289,90.2432,90.2219,0.0055,60,26.7108,26.7217,26.7034,0.0042,60,1007.8341,1007.9958,1007.7944,0.0619,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4639,3.4632,3.4666,0.0010,60,0.56711,0.56703,0.56722,0.00004,60,0.90229,0.90222,0.90243,0.00005,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000021,0.000001,60,-0.000020,-0.000021,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,319,227,419,48,60,12.83,12.91,12.81,21,25,19,31,5581006
2015-04-01 14:41:00,0.0000,0.0000,0.0000,0.0000,60,113.6498,20.8898,60,90.2230,90.2371,90.2036,0.0077,60,26.7172,26.7248,26.7095,0.0041,60,1007.8521,1008.0142,1007.7944,0.0796,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4642,3.4632,3.4669,0.0013,60,0.56717,0.56709,0.56725,0.00004,60,0.90223,0.90204,0.90237,0.00008,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000018,0.000001,60,-0.000020,-0.000021,-0.000018,0.000002,60,0.0000,0,0,0.0000,60,325,201,510,61,60,12.83,12.91,12.81,21,23,19,31,5581011
2015-04-01 14:42:00,0.0000,0.0000,0.0000,0.0000,60,115.4440,17.2862,60,90.2198,90.2341,90.2036,0.0084,60,26.7230,26.7309,26.7156,0.0034,60,1007.8524,1007.9958,1007.7944,0.0752,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4642,3.4632,3.4666,0.0013,60,0.56723,0.56716,0.56731,0.00003,60,0.90220,0.90204,0.90234,0.00008,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000021,0.000001,60,-0.000019,-0.000021,-0.000015,0.000002,60,0.0000,0,0,0.0000,60,328,199,449,50,60,12.83,12.91,12.81,21,23,19,31,5581016
2015-04-01 14:43:00,0.0000,0.0000,0.0000,0.0000,60,115.5365,14.6197,60,90.1912,90.2158,90.1669,0.0115,60,26.7299,26.7400,26.7186,0.0045,60,1007.9318,1008.0142,1007.7944,0.0877,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4655,3.4632,3.4669,0.0015,60,0.56730,0.56719,0.56740,0.00004,60,0.90191,0.90167,0.90216,0.00012,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000021,0.000001,60,-0.000020,-0.000021,-0.000018,0.000002,60,0.0000,0,0,0.0000,60,328,229,407,42,60,12.83,12.91,12.81,21,23,19,31,5581022
2015-04-01 14:44:00,0.0000,0.0000,0.0000,0.0000,60,117.9141,13.2938,60,90.1584,90.1761,90.1456,0.0073,60,26.7395,26.7492,26.7309,0.0041,60,1007.9482,1008.0142,1007.7944,0.0789,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4658,3.4632,3.4669,0.0013,60,0.56739,0.56731,0.56749,0.00004,60,0.90158,0.90146,0.90176,0.00007,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000018,0.000001,60,-0.000020,-0.000021,-0.000018,0.000002,60,0.0000,0,0,0.0000,60,335,237,416,38,60,12.82,12.86,12.81,21,23,19,31,5581027
2015-04-01 14:45:00,0.0000,0.0000,0.0000,0.0000,60,116.9929,14.4724,60,90.1184,90.1547,90.0815,0.0204,60,26.7483,26.7583,26.7370,0.0046,60,1007.8915,1008.0142,1007.7761,0.0951,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4649,3.4629,3.4669,0.0016,60,0.56748,0.56737,0.56758,0.00005,60,0.90118,0.90081,0.90155,0.00020,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000018,0.000001,60,-0.000020,-0.000021,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,333,214,408,42,60,12.83,12.86,12.81,21,23,19,31,5581032
2015-04-01 14:46:00,0.0000,0.0000,0.0000,0.0000,60,116.8114,14.8229,60,90.0571,90.0845,90.0388,0.0113,60,26.7506,26.7614,26.7431,0.0034,60,1007.9812,1008.1790,1007.7944,0.0585,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4664,3.4632,3.4696,0.0010,60,0.56751,0.56743,0.56761,0.00003,60,0.90057,0.90039,0.90085,0.00011,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000024,-0.000018,0.000001,60,-0.000020,-0.000021,-0.000015,0.000002,60,0.0000,0,0,0.0000,60,332,249,438,43,60,12.82,12.91,12.81,21,23,19,31,5581037
2015-04-01 14:47:00,0.0000,0.0000,0.0000,0.0000,60,124.7131,15.5843,60,90.0548,90.0662,90.0449,0.0057,60,26.7558,26.7705,26.7461,0.0042,60,1008.0010,1008.1606,1007.9592,0.0444,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4667,3.4660,3.4693,0.0007,60,0.56756,0.56746,0.56771,0.00004,60,0.90055,0.90045,0.90066,0.00006,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000024,-0.000018,0.000001,60,-0.000019,-0.000021,-0.000015,0.000002,60,0.0000,0,0,0.0000,60,355,251,475,45,60,12.82,12.86,12.76,21,25,19,31,5581042
2015-04-01 14:48:00,0.0000,0.0000,0.0000,0.0000,60,115.1684,18.3389,60,90.0341,90.0449,90.0113,0.0071,60,26.7595,26.7675,26.7492,0.0042,60,1008.0068,1008.1790,1007.9592,0.0568,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0002,0.0006,0.0000,0.0001,60,3.4668,3.4660,3.4696,0.0009,60,0.56759,0.56749,0.56767,0.00004,60,0.90034,0.90011,0.90045,0.00007,60,0.0002,0.0000,0.0006,0.0001,60,-0.000021,-0.000024,-0.000021,0.000001,60,-0.000019,-0.000021,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,328,206,486,53,60,12.83,12.91,12.76,21,23,19,31,5581047
2015-04-01 14:49:00,0.0000,0.0000,0.0000,0.0000,60,117.9495,13.7128,60,90.0014,90.0327,89.9808,0.0116,60,26.7621,26.7705,26.7522,0.0042,60,1008.0721,1008.1790,1007.9775,0.0885,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4679,3.4663,3.4696,0.0015,60,0.56762,0.56752,0.56771,0.00004,60,0.90001,0.89981,0.90033,0.00012,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000024,-0.000018,0.000001,60,-0.000019,-0.000021,-0.000015,0.000002,60,0.0000,0,0,0.0000,60,335,230,424,39,60,12.82,12.86,12.81,21,25,19,31,5581053
2015-04-01 14:50:00,0.0000,0.0000,0.0000,0.0000,60,114.5448,16.5610,60,89.9922,90.0143,89.9777,0.0081,60,26.7644,26.7705,26.7553,0.0038,60,1008.0859,1008.1790,1007.9775,0.0870,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4681,3.4663,3.4696,0.0015,60,0.56764,0.56755,0.56771,0.00004,60,0.89992,0.89978,0.90014,0.00008,60,0.0003,0.0000,0.0006,0.0001,60,-0.000020,-0.000024,-0.000018,0.000002,60,-0.000018,-0.000021,-0.000015,0.000001,60,0.0000,0,0,0.0000,60,326,202,420,48,60,12.83,12.91,12.81,22,25,19,31,5581058
2015-04-01 14:51:00,0.0000,0.0000,0.0000,0.0000,60,117.0733,18.3917,60,89.9866,90.0052,89.9625,0.0107,60,26.7665,26.7736,26.7583,0.0038,60,1008.1448,1008.1790,1007.9775,0.0520,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4691,3.4663,3.4696,0.0009,60,0.56767,0.56758,0.56774,0.00004,60,0.89987,0.89962,0.90005,0.00011,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000021,-0.000018,0.000001,60,-0.000018,-0.000021,-0.000015,0.000001,60,0.0000,0,0,0.0000,60,333,166,458,53,60,12.82,12.91,12.76,21,23,19,31,5581063
2015-04-01 14:52:00,0.0000,0.0000,0.0000,0.0000,60,113.5463,14.2979,60,89.9646,89.9777,89.9503,0.0063,60,26.7675,26.7736,26.7614,0.0035,60,1008.1710,1008.3438,1008.1423,0.0258,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0002,60,3.4695,3.4690,3.4724,0.0004,60,0.56767,0.56761,0.56774,0.00003,60,0.89965,0.89950,0.89978,0.00006,60,0.0003,0.0000,0.0006,0.0002,60,-0.000021,-0.000021,-0.000018,0.000001,60,-0.000018,-0.000021,-0.000015,0.000001,60,0.0000,0,0,0.0000,60,323,246,470,41,60,12.82,12.86,12.81,21,23,19,31,5581068
2015-04-01 14:53:00,0.0000,0.0000,0.0000,0.0000,60,118.4330,15.9181,60,89.9515,89.9655,89.9289,0.0085,60,26.7685,26.7766,26.7614,0.0036,60,1008.1799,1008.3621,1008.1606,0.0405,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4697,3.4693,3.4727,0.0007,60,0.56768,0.56761,0.56777,0.00004,60,0.89951,0.89929,0.89966,0.00009,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000024,-0.000018,0.000001,60,-0.000018,-0.000021,-0.000015,0.000001,60,0.0000,0,0,0.0000,60,337,169,470,46,60,12.82,12.86,12.76,21,23,19,31,5581073
2015-04-01 14:54:00,0.0000,0.0000,0.0000,0.0000,60,109.1003,12.8189,60,89.9345,89.9472,89.9106,0.0087,60,26.7675,26.7766,26.7583,0.0038,60,1008.2504,1008.3621,1008.1606,0.0928,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4708,3.4693,3.4727,0.0015,60,0.56768,0.56758,0.56777,0.00004,60,0.89935,0.89911,0.89947,0.00009,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000021,-0.000018,0.000001,60,-0.000018,-0.000021,-0.000015,0.000002,60,0.0000,0,0,0.0000,60,310,223,385,37,60,12.83,12.86,12.76,21,23,19,31,5581078
2015-04-01 14:55:00,0.0000,0.0000,0.0000,0.0000,60,109.9552,13.5870,60,89.9404,89.9594,89.9136,0.0076,60,26.7666,26.7736,26.7583,0.0036,60,1008.2488,1008.3804,1008.1423,0.0919,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4708,3.4690,3.4730,0.0015,60,0.56767,0.56758,0.56774,0.00004,60,0.89940,0.89914,0.89959,0.00008,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000024,-0.000018,0.000001,60,-0.000019,-0.000021,-0.000015,0.000001,60,0.0000,0,0,0.0000,60,313,234,395,39,60,12.83,12.86,12.81,21,23,19,31,5581084
2015-04-01 14:56:00,0.0000,0.0000,0.0000,0.0000,60,112.3179,15.0372,60,89.9393,89.9625,89.9228,0.0096,60,26.7678,26.7736,26.7614,0.0029,60,1008.3557,1008.5452,1008.1606,0.0726,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0002,60,3.4726,3.4693,3.4758,0.0012,60,0.56768,0.56761,0.56774,0.00003,60,0.89939,0.89923,0.89962,0.00010,60,0.0003,0.0000,0.0006,0.0002,60,-0.000021,-0.000024,-0.000018,0.000001,60,-0.000019,-0.000021,-0.000015,0.000001,60,0.0000,0,0,0.0000,60,319,194,409,43,60,12.83,12.91,12.76,22,25,19,31,5581089
2015-04-01 14:57:00,0.0000,0.0000,0.0000,0.0000,60,119.7965,19.9469,60,89.9448,89.9564,89.9228,0.0077,60,26.7673,26.7736,26.7583,0.0036,60,1008.3862,1008.5452,1008.3071,0.0699,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4731,3.4718,3.4758,0.0012,60,0.56767,0.56758,0.56774,0.00004,60,0.89945,0.89923,0.89956,0.00008,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000024,-0.000018,0.000001,60,-0.000019,-0.000021,-0.000018,0.000001,60,0.0000,0,0,0.0000,60,341,209,478,57,60,12.82,12.86,12.76,21,23,19,31,5581094
2015-04-01 14:58:00,0.0000,0.0000,0.0000,0.0000,60,118.4239,17.1085,60,89.9425,89.9564,89.9289,0.0071,60,26.7655,26.7736,26.7553,0.0040,60,1008.4228,1008.5635,1008.3438,0.0915,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4737,3.4724,3.4761,0.0015,60,0.56765,0.56755,0.56774,0.00004,60,0.89943,0.89929,0.89956,0.00007,60,0.0003,0.0000,0.0006,0.0001,60,-0.000021,-0.000024,-0.000018,0.000001,60,-0.000020,-0.000021,-0.000018,0.000002,60,0.0000,0,0,0.0000,60,337,208,431,49,60,12.82,12.86,12.76,21,23,19,31,5581099
2015-04-01 14:59:00,0.0000,0.0000,0.0000,0.0000,60,116.9754,15.6286,60,89.9563,89.9716,89.9380,0.0066,60,26.7630,26.7675,26.7553,0.0037,60,1008.4896,1008.5452,1008.3438,0.0784,60,0.0000,0.0000,0.0000,0.0000,60,0.0000,0.0000,0.0000,0.0000,60,0.0003,0.0006,0.0000,0.0001,60,3.4748,3.4724,3.4758,0.0013,60,0.56763,0.56755,0.56767,0.00004,60,0.89956,0.89938,0.89972,0.00007,60,0.0003,0.0000,0.0006,0.0001,60,-0.000022,-0.000024,-0.000018,0.000001,60,-0.000019,-0.000021,-0.000015,0.000002,60,0.0000,0,0,0.0000,60,333,238,449,45,60,12.82,12.91,12.76,21,23,19,31,5581104
